tx_id,timestamp,sender_address,receiver_address,amount,fee,block_number,gas_used,transaction_type,status
1dec0ce40642dac026059e50fc139acfb262d5b1408f0ae57601bb0f7848221b,2026-01-13T10:49:39.511401,db5f35bab4a6b72c71c4c4fb14beaf2f4d1404fe,0078d89ed477dc4c7e0999c95817e739229fb616,11.84242105,0.00519621,1193730,57328,contract_call,success
fe043858776d8ad779d39712a95aa3958f28e65ae5c7f40935e78d066ab0a8e3,2026-01-03T06:50:39.511401,363b496fc6bc8853aa8c43f8fb97cc3c855712e7,e83f6351c3a7cdffc0155773eea39d1ad01108b3,7.77631542,0.00883536,1474058,43198,transfer,success
1d7edaf8f35aa625ef3ad07f3ace5704f9599514db33e8e4240311c59d2269db,2025-12-27T08:21:39.511401,a5ca8c50eb8acda11b55bdff7736c769e2cd2fe0,772bc343eb66d2e11b8b8fab32d09d79496a3d56,12.97454614,0.00854075,1066412,54845,contract_call,success
1fbcbcc4117bf745948ecf91732f9927347ecb45460754a32ea86f7b2fb10d4a,2026-01-05T07:54:39.511401,8e7911259e474ae7d25933cce4a8ca22ed123b31,5e2d699ebb719522d173bb264d3fc8ca9c01aa37,7.59270755,0.00915375,1473747,84425,contract_call,success
05733fde2d168f876c10a3937ee74460326e950baadf7e628e5de810b5f6ac7e,2026-01-17T07:17:39.511401,be5be911450db327b549a3348410ca95ac10723c,95897de46c6e22799d92c586096736bbef5accea,50.14135197,0.00760369,1315819,36495,transfer,success
6b3d97e3a0482d79eb3a6ac181357740110bc78ac6955f3db77e27debc123cf6,2026-01-08T00:53:39.511401,d105c1ebad761f331f628f3db57cb6aa056836ba,d105c1ebad761f331f628f3db57cb6aa056836ba,31.36059366,0.00977249,1430588,68068,transfer,success
feac8cd1463d651540ef5f837867122384b1b42419938e3fe5252d1c12fa6560,2026-01-13T14:55:39.511401,4379c7c8a4a0127620b22db3286160d7f5788144,394ac223cf8c6932e35b0fff2cab2955adf6b4b9,2.05936879,0.00383649,1126871,83468,contract_creation,success
89f30bb24988bb68583b0bd0998bcb6830fb0e8df99271ac7bfc6ab4f9da1811,2025-12-28T22:02:39.511401,f45d1f46d0df8d505b7b15c8db9673cae8ae71a6,5d4ae080959b5aff16753bbd8beaa7a252c6b093,33.12563714,0.00798424,1385444,24274,transfer,success
3052eb0988c74b9ce06ce06b04a1dd0ed5c1669036d52dd29499f5962c0503fe,2026-01-12T20:24:39.511401,e58ac54b80a986171fa5cca4d57a50b18d67d655,f2c3d4fa84de8c442a47080254aecb69968586fb,55.66676088,0.00029751,1163886,41327,contract_creation,success
b42639f3637897087c73a3bd4594fd22b43546863d99ace6c517ff271f44d23b,2026-01-09T20:36:39.511401,915644c0f633be47284192536b918dd7c0bd4dd1,5e2d699ebb719522d173bb264d3fc8ca9c01aa37,25.7270291,0.00853238,1115256,86456,contract_creation,success
23c36d14e520705ca0a20e61dfbf8c81f9dcb4842b64da45e3f5a23ca4849144,2025-12-28T10:52:39.511401,7cdc8d5a46842ff1bfcdeb1baab404871342d677,b6af7e9299d3e32cf9265cfbcb3359f659ce2ea0,14.69757249,0.00069162,1334161,85054,transfer,success
4617ccbdc9cdc9db3950a9a73aadbafe7c74113aca066543e089298a498f4788,2025-12-26T18:13:39.511401,24575bbc15ee3c65796c62e246b30e2694b7323d,baf5c9f28ce8706771fe52be468642819e52addb,81.48607375,0.00608994,1069633,30043,contract_creation,success
4c1fbcaba9d4d39e266a4546416193e8d84367f1588b8038a5af148ec7aa84da,2025-12-26T18:04:39.511401,c317b4efecc8016926df00df238a82e007a3af11,69df9d9d65bb88e5bce48f0a4e5820d26c084849,46.6532942,0.00949739,1325761,45649,contract_call,success
f28cd4b6f4b11406db62f686ffcbea8bbafd06d420037a358ea8f9ad6bf5304b,2026-01-13T16:58:39.511401,46b4051e054bf23e07e379ed0c74b26fbaf7a37f,95897de46c6e22799d92c586096736bbef5accea,16.46537674,0.00082198,1132336,90140,contract_call,success
f78e59646d3524347d869d73ddb3e54eb3ded75081fe13b670cf4d080d88b959,2026-01-13T18:00:39.511401,9b1d130662cf61c8bf3a4812f0fa05a2d3c81bbc,005b2aa8ff98324caa0775bf12701b6929c7a088,8.43967505,0.00253479,1202631,29452,transfer,success
5a11c78d1362fe414635301bd6979befe76c08cccc4a993aeaa4c105c9f655bb,2026-01-09T17:33:39.511401,e58ac54b80a986171fa5cca4d57a50b18d67d655,baf5c9f28ce8706771fe52be468642819e52addb,13.75420866,0.00739191,1179221,69101,contract_call,success
fdddc1b4fa9524219c7069a45ec966cda2f6c337ebd2a9990869ae8d9ee87cce,2026-01-02T17:34:39.511401,50e1ca291d07f081b092140207ccbe2961da3095,b83945ea1caa91a107147047a2c49ed2a78024b2,83.75221299,0.00706911,1300059,38624,contract_call,success
1f671983c4baa4c6b6654a244692486661abf27f3c301204fa5ea57b78fccf4c,2026-01-23T14:46:39.511401,889c73776465eabc59bc5926afc25fdc04d6fb20,7b4a770527db91b03ab596a8f92fb31d628ff6f8,84.00188272,0.00548819,1462205,86844,contract_call,success
53a4e67f47b600bb88068cd59f41d773320d5f8c67a7e5438d3964ef36cef7f8,2025-12-28T06:29:39.511401,9bb2091fb3b6ae32a080908973168c2a5e57b171,f387a3faa5c6e9cc491c4974366942be5f44df71,65.11228201,0.00589503,1208661,22708,contract_creation,failed
0004a9ebb7c630258ab08080dfcdfb587ad9847f18c67ba869d5daab0b8a414d,2026-01-17T08:21:39.511401,352d39e9272c01fdd64f50c80242213db530d595,4c899059e5670fc8a1ea007143996ff9d230b5c0,64.17670132,0.00581769,1137431,76367,contract_creation,failed
273ec7d47e327d23463fc58f6e5ed1904f98500f1aa9b8553c3438675fa0d539,2026-01-18T06:55:39.511401,5ebc582acd1c8872f31ce8a20a452360294f9786,fede3b77d75623c0c97bd08794a83908296d836d,51.59495622,0.00694415,1499071,39155,contract_call,success
d4382a8dae82bf07f05ae3c95ad222e4eee47837abf058be478153f1ee508271,2026-01-17T12:35:39.511401,f42061e807b5d3bd491a3106d6c3ae4c63b728bc,bce711770f6faf3f3b5d95a18687e64076ad5f0b,72.61346919,0.00290985,1239114,63286,contract_call,failed
f53c8d071e769b03e744383915f214ff30389a8aa31c82a2178e3a0f69e5ab66,2026-01-09T00:08:39.511401,85ca6c323e9d72ae176d109de1da9e6c1586fcd5,4934858c22790e2b9a2210f9e9ce27ea6774a2d4,89.4935668,0.00799525,1404973,96891,contract_call,success
fbf48aedec3372702e7e321b998ed5f72cff8df99bcc8fd9e4db4e7c7e9a076d,2026-01-04T19:39:39.511401,1f77fd96b96aae74f19201934098a6468df89999,db5f35bab4a6b72c71c4c4fb14beaf2f4d1404fe,44.91354055,0.0084487,1218113,87638,contract_creation,success
8a4c92b48f857d9fc751e4f123ad63d559900a327f4a1aded4c7af09e844bdc6,2025-12-28T17:38:39.511401,1eed843ca927e450966ee8fceff968ef074e5aff,a3420012a596fa6d86ef717641b19bd260d02adc,74.79260178,0.00202069,1292873,25151,contract_call,success
0f5cf853581a973c869e3f54a18eaa0739c7533b075e610f43b935c0242c2046,2026-01-22T21:04:39.511401,01a87c50928c2a3af2793b161719b4c4f12c4773,3e02b7933d715bd0a23e660fe2c7e691d2b62b10,96.0690838,0.00467877,1125979,38082,transfer,success
7b2926ee027a23b9037887be617fc60c34833d970b495b5613eda7a245131ce7,2026-01-05T11:46:39.511401,f42061e807b5d3bd491a3106d6c3ae4c63b728bc,afb91baa7e62aef60874b6dd1cccfcc46c71e118,23.58966011,0.00183713,1371851,56390,transfer,failed
5537e13228207f5b6ecfff7aacff463c2f17cee96cbd342c46798311684dd893,2026-01-16T06:02:39.511401,304cc66140ce3bbc28257b4e8e881b04ac1a47f4,e58ac54b80a986171fa5cca4d57a50b18d67d655,82.60837579,0.00343563,1088341,86864,contract_call,success
a408938c3f212a699660536769c2a125ee74c20a5105dac3e98e3044123fb0f4,2026-01-03T08:34:39.511401,50e1ca291d07f081b092140207ccbe2961da3095,384ba575b5a90e9567e01e34799dc2377e80fd24,48.65500289,0.00554569,1075046,33024,contract_call,success
ca86fb7e60a79bbedf4236ddc757d95db8d5ce3fcdd6e282c532bb9db4487f8c,2026-01-04T20:36:39.511401,16581c5fb4c1f622b8a3812b5e0e694cf51c4543,3e02b7933d715bd0a23e660fe2c7e691d2b62b10,97.84754553,0.0086285,1045306,29691,contract_call,success
7aaf26bd36ae94e18f30dc205e2f44d3dbf1567d77ed76c164baf35b3de2f354,2026-01-17T16:25:39.511401,cf1e5b42c037186e69ccf2b6bc9f73cd145a7a14,9bb2091fb3b6ae32a080908973168c2a5e57b171,7.37797206,0.00537843,1049462,74398,contract_creation,failed
4ec61e4283f625cb13f6df3eb2cbe164ecdd30e158e78e47da8fe2e6cce1f637,2026-01-23T18:09:39.511401,9b1d130662cf61c8bf3a4812f0fa05a2d3c81bbc,b076afb9598b197b5554ec62a726db9f75a589c6,53.51758688,0.00977671,1424187,96016,contract_creation,success
ceb72b0b0e69c3845d12bdd577d810e4c30c8bbc9ca2f019bc17bf5cd1010361,2026-01-19T06:59:39.511401,11377339b145b44f6bf2bfc905b718d4df7606c8,bba76d3b5e5f719217869269c0b1c8f17e06e197,32.87633172,0.00249633,1058678,75927,contract_call,success
1f35ddd6e98bfa6875c3c87b6f34dbf1e5b4a66e3df52d17a32a526ad65b6359,2025-12-26T22:45:39.511401,ff329d6d494f21fe38af3962fdd5e93846fca1f4,394ac223cf8c6932e35b0fff2cab2955adf6b4b9,66.34794987,0.00359225,1137419,32897,contract_creation,success
0a07fc291573bdaa3684f2771b90001edc23013a8f5f8048aa249912e755b9d3,2026-01-10T14:20:39.511401,5a30db2cecddd32de34b2db262c9e2b8046581b6,12d1b07854ab663f5d0983924077789f059a2f60,40.35865342,0.00995407,1052293,84369,contract_creation,success
8ed6bc2c876571f38c8379ad8da2e2dda3e522e04987a3390d3cdb4f930057a9,2026-01-08T13:39:39.511401,50e1ca291d07f081b092140207ccbe2961da3095,fbfc61d83385c737a7a385df60244227f04a87fe,47.98852179,0.00320879,1204786,65713,contract_call,success
59243fa2cd14c3ed43d27dae1758ffcbf66c12aec9689a085360724d44767fce,2026-01-24T03:37:39.511401,a5803e3050ac829baef8e3686936033747e677ac,1a1321809912b4732124ff1e1e4b79811f43511b,65.55744567,0.00504748,1404608,51346,contract_call,success
fee762c24becfff39810353f25f2eedd040bb3139ce2cf7e02abecdd2a10dda8,2026-01-16T05:15:39.511401,772bc343eb66d2e11b8b8fab32d09d79496a3d56,5bed41b46b7d38b2b57c1e6451eec82c4a3e30ac,14.56406567,0.00135345,1041633,65400,contract_call,success
84ba77ef2af789b866446b183a4d4ee93f082564c589a2774d93b804016ccea8,2026-01-11T08:49:39.511401,9f38b252d122e220ae8277b53aa3e68cec36f42e,ab5bb17e6b58fb97d83b89115a6ee695794e9637,55.61680093,0.0009429,1173683,35066,contract_call,success
17cfc4b66a533a650d5c3917688c3427e7bd73633b3ef653469b6be709627706,2025-12-25T20:02:39.511401,6f02463b4965798ad212be0ef75f45f39304fa5a,11377339b145b44f6bf2bfc905b718d4df7606c8,42.64362642,0.00277213,1031041,87185,transfer,success
426bb4828a95d644d307974d7d70c9ce3016cc9ea4c309fb27c0aa3555e5cffc,2026-01-03T03:19:39.511401,8757f9779d4f4437e3bb81f3fda692cc402ea869,17efd34b75e476b69cc5cf9f43bf67d54f713e23,51.66845581,0.00931011,1301402,85366,transfer,failed
4c5f67b7cc9da671bf81fa8e9ee9213b5a70315fb500a3f1c3182ce222701b6f,2025-12-28T02:07:39.511401,708e13ee23e506c24901ccfc9ecbef6ca7871dea,772bc343eb66d2e11b8b8fab32d09d79496a3d56,6.14131193,0.00123504,1091798,31129,contract_creation,success
1f98acaafe7aa1fd29cd1a172959d4b92dc3fdae04ef931d0062a6d4763cc742,2025-12-27T16:23:39.511401,08c9911c7ff77c9dbf3940572b60f143be0ca13d,3e02b7933d715bd0a23e660fe2c7e691d2b62b10,91.83929694,0.00217013,1335319,38038,contract_creation,success
d2bb9ecc93661f0de2e4b5993df33fe654c6cbfcc68007cfd35f0faae17e5ada,2026-01-20T21:26:39.511401,99edb4e5b1f41b09d11781d9ecaf35a6d5124e35,b83945ea1caa91a107147047a2c49ed2a78024b2,41.76932757,0.00171752,1311751,45196,contract_call,success
985e39e8546755c366eddca9b8df3bf21b4d9341ee1a8bd9929355b2ef48b906,2026-01-18T04:55:39.511401,92c93a41399668366866779db94273a17b3fdd0f,14ee9e523b74474f2747f9ce9bf36b7c9ca7b891,62.56124656,0.00433387,1182426,70552,transfer,success
7faaad6fcd6dc91985b44252697cf1008d0d87c08f51bc0615be7582bff520a5,2026-01-06T05:40:39.511401,76ce1762918bfe2c5c2358c1a69ac291eb257958,58a2bf18f819ab1fa1bb1291d03c31e7e67cb6e5,82.41365622,0.00437775,1107117,91790,contract_call,failed
c31856fd19170369653d6f4ab36931da4cac1277a624894ec618af3415cefbe1,2026-01-06T09:01:39.511401,d6052e7896fda99aafae89ccfd0e869894df7fd4,c76ce849452cee9e9e0d0fbd5b214f2dd225b4f8,96.87917271,0.00631763,1453266,31319,transfer,success
b45f1fce1986467aa4d669e1144cd6fc2ea64a16ef6a43edb071f3e6221ba35a,2026-01-21T12:01:39.511401,d8f6eda5fda2e11cb37f896e0193ac04e1b6362e,cd3f762567b5ec90e9e86dc399f3c419af96a61c,44.58147691,0.00177869,1394000,95831,transfer,success
e026c4e710459819704ad09e1cc7a27a25e1b516504980aea2bf3136abaedc37,2025-12-28T05:55:39.511401,b83945ea1caa91a107147047a2c49ed2a78024b2,16581c5fb4c1f622b8a3812b5e0e694cf51c4543,69.98324402,0.0016872,1370044,94730,contract_creation,success
aa842037e1fa9ca1668e098897c9118f08e021b3b7d166d3366cc550c324f331,2026-01-13T11:52:39.511401,772bc343eb66d2e11b8b8fab32d09d79496a3d56,99edb4e5b1f41b09d11781d9ecaf35a6d5124e35,24.9878918,0.00563211,1356899,89166,transfer,success
30ae499d9cba9ccc348f07b14580bab05ec44ae7080a3fd4ee461acf5bf40a4f,2026-01-09T03:41:39.511401,7359806d3607465fbdd901336e347dd218827e85,0078d89ed477dc4c7e0999c95817e739229fb616,89.50584664,0.00912453,1495574,82549,transfer,success
718918ef438285d52c54231e34439cad4dc3ac573a2432a129929be8cf9906a9,2026-01-06T14:11:39.511401,496f2e782644d59dcff5a85266b128ff1d5c831e,524cec3b666c037a6bddfe2b6e5ea1444a4ad287,8.3607831,0.0085613,1216683,74422,contract_call,failed
5fcbaf86197011c5786522c9de64ca8f28ddc9de3e44d4f956e3736faf6d280c,2026-01-04T05:15:39.511401,68e36cdd2565dadeced6f593d8714df844530601,fb1e647ac222ee1e1aeb3937fd3c73f61948b892,72.02762036,0.00420613,1020064,46087,contract_creation,success
e058a7a9a8cb57ea78f43ca9fcf30e13585fe1bba7cdaccfacfc59913a4cccf2,2026-01-23T14:47:39.511401,88f00a2ad07f621eedd45078db36699b55f31e88,564deb889b11c8759aeb27e1e21fa466e23b47ca,81.0424309,0.00826977,1033256,81798,contract_creation,failed
264757cb2ff7412cd5b3a64243522456f2284f213dc322151e550bf4bd389b80,2026-01-10T04:38:39.511401,92c93a41399668366866779db94273a17b3fdd0f,2254eea36172c87e4240255f1dfe99ec01bf002a,68.83330389,0.00813375,1138222,21405,contract_creation,success
b7f5fcd92ec3551752c1f15ded7ccdc0db0e7b69227ecb517644eff713caff67,2025-12-26T13:10:39.511401,99edb4e5b1f41b09d11781d9ecaf35a6d5124e35,6a749b9d70303f71f0bbf15769eb15021faa1bda,90.31970585,0.00710417,1198057,52583,transfer,success
58b55e92a6edde9b1bd9771c58d3ccb243bf8c3311df6357c77599e930b2b8e7,2026-01-03T06:15:39.511401,c317b4efecc8016926df00df238a82e007a3af11,b1007b54bfbfe0f03ceffd3283b7e8317bbda677,50.94602578,0.00403826,1023031,83190,contract_creation,success
147c234a1a3f8451c3040e8c4ae65ba0093542b0718f1934a350cba6d9f8e9ab,2025-12-26T18:02:39.511401,e58ac54b80a986171fa5cca4d57a50b18d67d655,9e619719b21069076caebf3fae5631ded8cf7b9e,24.87367538,0.00508525,1314571,22591,contract_call,success
fa13ffc3fd2faf2e426009420d60d785aed5416398ef470fb970dc57be250c5c,2026-01-14T14:43:39.511401,61f90060f90bb647830d9d1f19ab48e30a704c21,e60e385d2aced64061da68030918fd35215f8799,8.60546709,0.00745907,1139290,40328,contract_creation,success
2b104b8cd120c4d5b138f2c9335b2ac2389d34a42226ff304325c1f1d7c3d4a3,2025-12-28T02:42:39.511401,99edb4e5b1f41b09d11781d9ecaf35a6d5124e35,171f0a21047ab7dabffeafad4b26c9781730178e,65.13604248,0.00140482,1438971,73277,transfer,failed
348d19dcd5310797cfc575de7a4bdbce7d17222d54a46d2e29463fca406f58ab,2026-01-02T03:26:39.511401,43097c075c482bf54e66365e56031dd32c164a68,d5ea37a8c94b591caed69d439681029559e9ac7a,48.54977914,0.00684705,1270693,97280,transfer,success
3dec388541e7ea0bbcedea217a63bf0671b5dede6c30e7457ce1eda6754ee88c,2026-01-24T15:48:39.511401,af6ddd22e033d31068bc27c42af1b8913c6a5d32,68e36cdd2565dadeced6f593d8714df844530601,76.87434546,0.0063181,1475734,95397,contract_call,failed
d412624163d726eefd78069a3eb1676673c1817131e345a208ed336ef4464af9,2026-01-03T22:44:39.511401,5d4ae080959b5aff16753bbd8beaa7a252c6b093,fb1e647ac222ee1e1aeb3937fd3c73f61948b892,52.77551692,0.00873509,1369255,44988,contract_call,success
ae4511d9a5d6c9f8447de97f5fd681100ff31efb73f7835af007870e711f5093,2026-01-23T01:13:39.511401,708e13ee23e506c24901ccfc9ecbef6ca7871dea,17efd34b75e476b69cc5cf9f43bf67d54f713e23,41.19980261,0.00153525,1152159,79546,contract_call,failed
5b4b745dad3fc87d5efb1f25d70f13dc4aa6140a182fce877aa328eef22b61fa,2026-01-23T13:37:39.511401,728e13ef0861327b18e89e114c9c7db433fe65f8,527442721d2913755f3dff2822a95fdd59c8f1a1,62.85502862,0.00324899,1235407,72754,contract_creation,success
bd76b9e6a3a36c825f35484acfc3c65e86d2162a63eb17796ccc4fa2684204e1,2026-01-11T20:47:39.511401,11377339b145b44f6bf2bfc905b718d4df7606c8,99edb4e5b1f41b09d11781d9ecaf35a6d5124e35,22.72684278,0.00481699,1498541,28390,contract_call,failed
4d5dc2c7646c9834f08a25b6908cf5417436e5a01d7c820d3d37773cb3f0d876,2025-12-28T06:09:39.511401,92c93a41399668366866779db94273a17b3fdd0f,9e619719b21069076caebf3fae5631ded8cf7b9e,12.33798645,0.00651852,1247270,42527,contract_call,failed
8d5fdcb02980e781840e36f390e50b779b364cf9c089a7031cc379ca307135a5,2026-01-02T06:04:39.511401,17efd34b75e476b69cc5cf9f43bf67d54f713e23,11377339b145b44f6bf2bfc905b718d4df7606c8,62.337244,0.00568577,1413464,84177,contract_creation,success
e9e35c8b0ecdf06708df478ebc18818d6c2ef68c31a88e351ceccad5eacb0cea,2026-01-13T11:30:39.511401,363b496fc6bc8853aa8c43f8fb97cc3c855712e7,b6753c52d0583464076fd1fbbbc84f3fa3f94d51,76.11910244,0.0089248,1308992,79042,contract_creation,success
08979171692413cd78fc07c61bf99f8542a962071680a7f948fad4c738b5a880,2025-12-28T18:35:39.511401,728e13ef0861327b18e89e114c9c7db433fe65f8,1bc2e9e70deffa62a3a205745a234acd9a8862e2,81.0562051,0.00942716,1314370,41808,transfer,success
5e0b7f8ffdcae224986264491692a12815185d530f6e1deea644615a96fdcdd9,2026-01-06T05:41:39.511401,9bb2091fb3b6ae32a080908973168c2a5e57b171,af6ddd22e033d31068bc27c42af1b8913c6a5d32,38.91957379,0.00223714,1496978,28913,transfer,failed
f3d14861738fdd50ac388b39e093485d2c76bc5d4caf207e5c8215f716c07791,2026-01-23T22:10:39.511401,642c7345397babfbba149fd4e8f7680154784deb,43ac3edb0c9b6a97d1dc7e543958ea11093acb96,36.26821161,0.00663553,1359211,93857,transfer,success
b93f47dc021647182982a7ab9928fb70855829dd7049f172a69bfd1eccef4df1,2026-01-09T18:28:39.511401,fda7db8b42faf13a2c3930a63d38ce755f778208,1e67e4c0e3920dbc6481b3a8571a4a3b75a0906d,2.00831609,0.00912057,1442570,68154,contract_call,success
3a430acb626d86757d6beb716995ea4eb18b1defdbff0a2a88a3870e884628b4,2026-01-09T15:08:39.511401,7b4a770527db91b03ab596a8f92fb31d628ff6f8,b1007b54bfbfe0f03ceffd3283b7e8317bbda677,34.27576413,0.00546098,1266450,62611,contract_call,success
5ced23e797c4465bd331fe0d7d26120437ca9b83b8b20af3e226797c04b7f1c9,2026-01-24T02:49:39.511401,18c87725e5abbda534e0fb34992b9dd5880c5b3c,ae9c8d1a6877e7a06dbc55839717b59cb61d6714,55.86202755,0.00907215,1051979,72097,contract_creation,failed
93bb2fabcdf10d9ab2e8320ba67f9c4d7d28232aa84cf206448ab4737c540ba7,2025-12-28T00:21:39.511401,16581c5fb4c1f622b8a3812b5e0e694cf51c4543,12d1b07854ab663f5d0983924077789f059a2f60,4.08739638,0.00250336,1206127,38890,contract_call,success
d2d0d310516516cfd730ea579e7b639c40672efca51fab3b1a5290fd7964b0c1,2026-01-20T14:18:39.511401,496f2e782644d59dcff5a85266b128ff1d5c831e,1979631e8ecb7019fd124f8a894e730818f3f023,46.04779367,0.00387387,1112284,56185,transfer,failed
081979f6db1b26177c0f634f20fb9c86dc4782784a9ae243a13abc6d8c68ffb9,2025-12-26T00:24:39.511401,e58ac54b80a986171fa5cca4d57a50b18d67d655,d5ea37a8c94b591caed69d439681029559e9ac7a,53.34901156,0.00316232,1308445,99177,contract_call,success
4b4fa51cc6ad706d0a46464cdaf313fdc595e0ee0a139e73165e8b9846991ffd,2025-12-29T21:25:39.511401,5ebc582acd1c8872f31ce8a20a452360294f9786,8b657963469153c8784445df2ebf67b17739af28,73.78027304,0.00289146,1110285,78699,contract_creation,success
f27175843834c3446ceef8d0da74eb4c8e7c2d030aa81562ced0109fbd1e2eb0,2026-01-10T16:19:39.511401,d20bbaeb65768b99bc358a8d9780d9080c7dc057,394ac223cf8c6932e35b0fff2cab2955adf6b4b9,50.45758941,0.00648931,1439486,80903,contract_call,success
4ea8536d4e5bd1f0122ed6c88ba64d4170e1a5b2eb9cbd1e1e7fac606f366c4a,2025-12-28T07:22:39.511401,19cbb0bde5e402e2695da3cdc909e5ac0a6a3c93,2fdc6ea1f71266ab9515d94029a778a1ea964d53,17.07417995,0.00900143,1428091,95899,contract_creation,success
71df854bba8705fcbf97372c466baf7e368cb114a2c22f61a4f65555bdf280e8,2026-01-20T15:20:39.511401,495a1cf8d6485881dbc1cb19cdb2c5060d11fade,f42061e807b5d3bd491a3106d6c3ae4c63b728bc,40.78512854,0.00973657,1225920,62204,contract_call,success
20570a528f214ee44a0440965fb073cc05b579bafea3de06f208d42aca30a5eb,2026-01-11T13:29:39.511401,a1e24b97f16bff321f46b0e1bfc6050b899bb551,708e13ee23e506c24901ccfc9ecbef6ca7871dea,42.77810983,0.00116499,1371846,65179,transfer,failed
1d3a31a88bc8d9d55dcab6794812b381f53d21b13a7951aa1bba6c90e39d983e,2025-12-30T03:45:39.511401,8afb15d7d26da4ef63bde1eefbb8f2255bb9258c,9b1d130662cf61c8bf3a4812f0fa05a2d3c81bbc,11.43381089,0.00026607,1055342,87994,contract_call,failed
046e0913ee3042635175773cfde5de49dfffe33b04c3bd4a1f79e17a29409011,2026-01-09T14:58:39.511401,d8f6eda5fda2e11cb37f896e0193ac04e1b6362e,7fcfc8df0fcb337a118bcb3e7b4ace1c71179a8c,95.83258364,0.00070671,1212004,35828,contract_call,success
cd0b355297edf0d443fc1954bf1a9d8c4644a83b90befde729090e953451cc00,2026-01-09T13:40:39.511401,16581c5fb4c1f622b8a3812b5e0e694cf51c4543,65edcb072bf774f56e6c48074db51e8530d5e675,95.53519783,0.00465035,1130412,81642,contract_creation,success
5edeb02369ea090fe2100c6a4da71c1eb303c7d376dbdc91b94d15a957e45db4,2026-01-10T00:33:39.511401,f45d1f46d0df8d505b7b15c8db9673cae8ae71a6,35371a0643f6571ce5874b7796842b06f1a556d5,50.31842693,0.00333257,1215913,35332,contract_call,success
9ef2eaae1ee6d6188ada19a8bb7be9ba73cbba50d1bbd8c1282a6e21582f1054,2026-01-22T15:03:39.511401,24575bbc15ee3c65796c62e246b30e2694b7323d,b8109400b5a3a15d8aaf23368df623e5481150a4,53.94093669,0.00029891,1011210,86041,transfer,success
44f6e2ebf73e804c0e4b658f0dbe77d5ee8ab18dfbe81702443e10354c048d8b,2025-12-29T00:36:39.511401,3e02b7933d715bd0a23e660fe2c7e691d2b62b10,7c4eb476998eee90face337e3d212a5e095cbc4a,82.80457988,0.00779537,1364363,59604,contract_creation,success
70f889bd190ced3a73a9f6c5877ba15524cf33ce9d3b34e8b92ce16a2a1a25ca,2025-12-29T01:08:39.511401,728e13ef0861327b18e89e114c9c7db433fe65f8,bba76d3b5e5f719217869269c0b1c8f17e06e197,38.69233986,0.00281735,1100228,24133,contract_call,success
f671fdc70ea5010e972f97de8ef2f30898e5ad34df5f11e9f7d0f0e21dea2d59,2026-01-03T07:25:39.511401,6f02463b4965798ad212be0ef75f45f39304fa5a,4487f0dd0dd1ba4a8fc71657e72de70b06fd3d3c,5.97756648,0.00253523,1331496,81111,contract_creation,success
352688a4c2eeb1d0c77c53f783f9ded04f394f16f88917fa84ab101452c76328,2026-01-22T19:24:39.511401,17efd34b75e476b69cc5cf9f43bf67d54f713e23,0e36c3de974f513726c087eaa9764e1bacd434a8,94.83225081,0.0004323,1160022,73357,transfer,success
7aceb731225a35b93ba67dc0985dd7332fe888c0153dee5f8de1d4c6043135d3,2026-01-01T00:06:39.511401,24575bbc15ee3c65796c62e246b30e2694b7323d,95897de46c6e22799d92c586096736bbef5accea,80.61221947,0.00103469,1455732,56059,contract_creation,success
02392f51e4ab3013e7d9a0b4ec8ef4fcaed32d64f07b9a5a88f3efb112ea414f,2026-01-13T23:30:39.511401,7359806d3607465fbdd901336e347dd218827e85,c185627f38512cad04bccef4133506ed7dd671f4,56.1477993,0.00766422,1231401,79305,transfer,success
635c1512aac017f3501cd56ed799ad409672fed5c0200dc4c1022d8b04d26154,2025-12-29T11:25:39.511401,ad0de35182357443b56cc7bb046cf0d115dde530,f356dbdbf3e5f00fc15f35171e6ab7554580d652,5.77481609,0.00076068,1174942,85086,contract_call,success
0ed0a8329db614d257e99e69342dc8098eed56594608dd39fa2d37d3b9961126,2026-01-16T07:57:39.511401,9a5d3714d2b6b052b82193ae41735eaec9a5e555,d6732552243a48e1bdb3b7505529da07551e6fd0,18.85761133,0.00698552,1242720,60758,contract_creation,success
605d27b4254d45cf52e6fbaa0143250cdadb5c619cb0b2632fe0ef694f2c7a8e,2026-01-14T07:51:39.511401,29125aca7a66751d22bd44fff3124d31820f2cc4,b7e7af1f4eea732f0d5d072e6f0ff5b3b2302d5a,10.91774875,0.00259338,1021612,54622,transfer,success
7441649e12fc3c60fbc57ddf9a8c5e68c832d7ba994a70f592a8c43a7fede4a4,2026-01-20T22:04:39.511401,17efd34b75e476b69cc5cf9f43bf67d54f713e23,b1007b54bfbfe0f03ceffd3283b7e8317bbda677,25.20865824,0.00936008,1178185,73980,contract_creation,success
7a52824c842e130d89d73678c4997ea89f0b778bdf8cb8b75cef96a7522de7d2,2026-01-05T11:02:39.511401,c9127c673a1b24e05c2e647b3784b0009a3b503b,92c93a41399668366866779db94273a17b3fdd0f,94.15926776,0.00979268,1101806,98716,contract_call,success
